id_transaksi,id_seller,id_produk,tanggal,jam_transaksi,jenis_transaksi,kategori,qty,harga_satuan,total_harga,metode_pembayaran,event,diskon,status_transaksi,tahun,bulan,id_supplier,nama_produk,kategori_produk,harga_jual,harga_modal,stok_awal,minimum_stok,status_produk,tanggal_input_produk,nama_usaha,jenis_usaha,lokasi_usaha,tanggal_bergabung
T000061,U002,P011,2026-12-01,08:55,Pemasukan,Snack,1,12000,12000,QRIS,Tidak Ada Event,0,Berhasil,2026,12,S004,Chitato,Snack,12000,7000,1914,383,aktif,2024-03-04,Warung Madura,Retail,Cimahi,2024-03-01
T000061,U002,P008,2026-12-01,08:55,Pemasukan,Sembako,8,16000,128000,QRIS,Tidak Ada Event,0,Berhasil,2026,12,S002,Gula,Sembako,16000,12000,3616,723,aktif,2024-03-13,Warung Madura,Retail,Cimahi,2024-03-01
T000062,U001,P005,2026-04-09,21:04,Pemasukan,Minuman,3,5000,15000,Cash,Tidak Ada Event,0,Berhasil,2026,4,S007,Air Mineral,Minuman,5000,2500,715,143,aktif,2024-01-11,Warkop GenZ,Kafe,Bandung,2024-01-10
T000063,U002,P014,2024-10-29,15:48,Pemasukan,Snack,4,14000,56000,QRIS,Tidak Ada Event,0,Berhasil,2024,10,S004,Cookies,Snack,14000,7000,1299,260,aktif,2024-03-08,Warung Madura,Retail,Cimahi,2024-03-01
T000063,U002,P012,2024-10-29,15:48,Pemasukan,Snack,3,18000,54000,QRIS,Tidak Ada Event,0,Berhasil,2024,10,S004,Pringles,Snack,18000,9000,1359,272,aktif,2024-03-06,Warung Madura,Retail,Cimahi,2024-03-01
T000064,U004,P027,2025-08-09,15:39,Pemasukan,Bakery,2,22000,37400,QRIS,Tidak Ada Event,15,Berhasil,2025,8,S004,Cinnamon Roll,Bakery,22000,12000,625,125,aktif,2024-10-13,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000065,U001,P005,2024-11-26,19:11,Pemasukan,Minuman,3,5000,15000,Cash,Tidak Ada Event,0,Berhasil,2024,11,S007,Air Mineral,Minuman,5000,2500,715,143,aktif,2024-01-11,Warkop GenZ,Kafe,Bandung,2024-01-10
T000065,U001,P004,2024-11-26,19:11,Pemasukan,Minuman,3,10000,30000,Cash,Tidak Ada Event,0,Berhasil,2024,11,S007,Coca-cola,Minuman,10000,5000,744,149,aktif,2024-01-19,Warkop GenZ,Kafe,Bandung,2024-01-10
T000066,U006,P037,2026-08-08,11:43,Pemasukan,Fashion,1,90000,90000,QRIS,8.8 Sale,0,Berhasil,2026,8,S006,Hoodie,Fashion,90000,50000,426,85,aktif,2025-05-04,Thrift Hub,Fashion,Bandung,2025-05-01
T000066,U006,P039,2026-08-08,11:43,Pemasukan,Fashion,1,120000,120000,QRIS,8.8 Sale,0,Berhasil,2026,8,S006,Celana Cargo,Fashion,120000,70000,759,152,aktif,2025-05-08,Thrift Hub,Fashion,Bandung,2025-05-01
T000067,U002,P010,2024-07-25,07:10,Pemasukan,Sembako,2,12000,24000,QRIS,Tidak Ada Event,0,Berhasil,2024,7,S002,Kecap,Sembako,12000,8000,2513,503,aktif,2024-03-15,Warung Madura,Retail,Cimahi,2024-03-01
T000067,U002,P013,2024-07-25,07:10,Pemasukan,Snack,3,15000,45000,QRIS,Tidak Ada Event,0,Berhasil,2024,7,S004,Silverqueen,Snack,15000,9000,1544,309,aktif,2024-03-14,Warung Madura,Retail,Cimahi,2024-03-01
T000068,U003,P021,2025-12-09,20:31,Pemasukan,Frozen Food,1,18000,18000,Cash,Tidak Ada Event,0,Berhasil,2025,12,S008,Nugget,Frozen Food,18000,9000,938,188,aktif,2024-07-29,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000068,U003,P020,2025-12-09,20:31,Pemasukan,Makanan,5,15000,75000,Cash,Tidak Ada Event,0,Berhasil,2025,12,S003,Ketoprak,Makanan,15000,8000,896,179,stok_menipis,2024-07-19,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000068,U003,P016,2025-12-09,20:31,Pengeluaran,Makanan,1,35000,35000,Cash,Tidak Ada Event,0,Berhasil,2025,12,S003,Steak Ayam,Makanan,35000,18000,1070,214,aktif,2024-07-16,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000069,U006,P039,2026-01-31,19:02,Pengeluaran,Fashion,1,120000,120000,Transfer,Tidak Ada Event,0,Berhasil,2026,1,S006,Celana Cargo,Fashion,120000,70000,759,152,aktif,2025-05-08,Thrift Hub,Fashion,Bandung,2025-05-01
T000069,U006,P038,2026-01-31,19:02,Pemasukan,Fashion,2,75000,150000,Transfer,Tidak Ada Event,0,Berhasil,2026,1,S006,Kaos Polo,Fashion,75000,40000,434,87,aktif,2025-05-10,Thrift Hub,Fashion,Bandung,2025-05-01
T000070,U004,P027,2025-01-02,13:22,Pemasukan,Bakery,3,22000,66000,QRIS,Tidak Ada Event,0,Berhasil,2025,1,S004,Cinnamon Roll,Bakery,22000,12000,625,125,aktif,2024-10-13,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000071,U004,P028,2025-07-23,16:25,Pemasukan,Bakery,3,15000,45000,Transfer,Tidak Ada Event,0,Berhasil,2025,7,S004,Dorayaki,Bakery,15000,7000,638,128,stok_menipis,2024-10-08,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000072,U004,P028,2026-03-11,06:42,Pemasukan,Bakery,4,15000,60000,Cash,Ramadan,0,Berhasil,2026,3,S004,Dorayaki,Bakery,15000,7000,638,128,stok_menipis,2024-10-08,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000073,U001,P001,2025-03-01,20:35,Pemasukan,Minuman,2,15000,30000,QRIS,Ramadan,0,Berhasil,2025,3,S001,Americano,Minuman,15000,7000,757,151,aktif,2024-01-21,Warkop GenZ,Kafe,Bandung,2024-01-10
T000073,U001,P005,2025-03-01,20:35,Pemasukan,Minuman,3,5000,15000,QRIS,Ramadan,0,Berhasil,2025,3,S007,Air Mineral,Minuman,5000,2500,715,143,aktif,2024-01-11,Warkop GenZ,Kafe,Bandung,2024-01-10
T000074,U005,P032,2026-03-25,09:14,Pemasukan,Laundry,5,15000,67500,QRIS,Lebaran,10,Berhasil,2026,3,S005,Pemutih,Laundry,15000,8000,4148,830,aktif,2025-02-02,CleanWash,Laundry,Bandung,2025-02-01
T000074,U005,P034,2026-03-25,09:14,Pemasukan,Laundry,5,7000,31500,QRIS,Lebaran,10,Berhasil,2026,3,S005,Cuci Kiloan,Laundry,7000,3000,4294,859,aktif,2025-02-11,CleanWash,Laundry,Bandung,2025-02-01
T000075,U004,P030,2026-01-27,09:29,Pemasukan,Bakery,3,28000,84000,Cash,Tidak Ada Event,0,Berhasil,2026,1,S004,Cheesecake,Bakery,28000,14000,666,133,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000075,U004,P027,2026-01-27,09:29,Pemasukan,Bakery,4,22000,88000,Cash,Tidak Ada Event,0,Berhasil,2026,1,S004,Cinnamon Roll,Bakery,22000,12000,625,125,aktif,2024-10-13,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000075,U004,P026,2026-01-27,09:29,Pemasukan,Bakery,3,18000,54000,Cash,Tidak Ada Event,0,Berhasil,2026,1,S004,Croissant,Bakery,18000,9000,825,165,aktif,2024-10-11,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000076,U003,P018,2026-07-28,16:53,Pemasukan,Makanan,5,25000,100000,Cash,Tidak Ada Event,20,Berhasil,2026,7,S003,Sate Ayam,Makanan,25000,13000,970,194,aktif,2024-07-29,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000076,U003,P023,2026-07-28,16:53,Pemasukan,Frozen Food,3,18000,43200,Cash,Tidak Ada Event,20,Berhasil,2026,7,S008,Kentang Frozen,Frozen Food,18000,10000,1073,215,aktif,2024-07-29,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000077,U005,P034,2026-02-22,15:59,Pemasukan,Laundry,4,7000,22400,QRIS,Ramadan,20,Berhasil,2026,2,S005,Cuci Kiloan,Laundry,7000,3000,4294,859,aktif,2025-02-11,CleanWash,Laundry,Bandung,2025-02-01
T000078,U004,P027,2024-11-14,11:47,Pemasukan,Bakery,1,22000,19800,Cash,Tidak Ada Event,10,Berhasil,2024,11,S004,Cinnamon Roll,Bakery,22000,12000,625,125,aktif,2024-10-13,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000078,U004,P029,2024-11-14,11:47,Pemasukan,Bakery,3,12000,32400,Cash,Tidak Ada Event,10,Berhasil,2024,11,S004,Kue Balok,Bakery,12000,6000,852,170,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000079,U004,P027,2025-01-11,14:58,Pemasukan,Bakery,4,22000,88000,Cash,Tidak Ada Event,0,Berhasil,2025,1,S004,Cinnamon Roll,Bakery,22000,12000,625,125,aktif,2024-10-13,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000079,U004,P026,2025-01-11,14:58,Pemasukan,Bakery,3,18000,54000,Cash,Tidak Ada Event,0,Berhasil,2025,1,S004,Croissant,Bakery,18000,9000,825,165,aktif,2024-10-11,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000080,U006,P038,2026-06-12,20:05,Pemasukan,Fashion,1,75000,71250,QRIS,Tidak Ada Event,5,Berhasil,2026,6,S006,Kaos Polo,Fashion,75000,40000,434,87,aktif,2025-05-10,Thrift Hub,Fashion,Bandung,2025-05-01
T000080,U006,P039,2026-06-12,20:05,Pemasukan,Fashion,1,120000,114000,QRIS,Tidak Ada Event,5,Berhasil,2026,6,S006,Celana Cargo,Fashion,120000,70000,759,152,aktif,2025-05-08,Thrift Hub,Fashion,Bandung,2025-05-01
T000081,U003,P023,2025-03-04,13:27,Pemasukan,Frozen Food,1,18000,18000,QRIS,Ramadan,0,Berhasil,2025,3,S008,Kentang Frozen,Frozen Food,18000,10000,1073,215,aktif,2024-07-29,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000081,U003,P018,2025-03-04,13:27,Pemasukan,Makanan,1,25000,25000,QRIS,Ramadan,0,Berhasil,2025,3,S003,Sate Ayam,Makanan,25000,13000,970,194,aktif,2024-07-29,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000081,U003,P020,2025-03-04,13:27,Pemasukan,Makanan,3,15000,45000,QRIS,Ramadan,0,Berhasil,2025,3,S003,Ketoprak,Makanan,15000,8000,896,179,stok_menipis,2024-07-19,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000082,U002,P012,2026-06-22,16:43,Pemasukan,Snack,4,18000,72000,QRIS,Tidak Ada Event,0,Berhasil,2026,6,S004,Pringles,Snack,18000,9000,1359,272,aktif,2024-03-06,Warung Madura,Retail,Cimahi,2024-03-01
T000082,U002,P009,2026-06-22,16:43,Pemasukan,Sembako,3,28000,84000,QRIS,Tidak Ada Event,0,Berhasil,2026,6,S002,Telur Ayam,Sembako,28000,22000,3706,741,aktif,2024-03-09,Warung Madura,Retail,Cimahi,2024-03-01
T000083,U006,P038,2026-01-16,17:16,Pemasukan,Fashion,1,75000,71250,Cash,Tidak Ada Event,5,Berhasil,2026,1,S006,Kaos Polo,Fashion,75000,40000,434,87,aktif,2025-05-10,Thrift Hub,Fashion,Bandung,2025-05-01
T000083,U006,P037,2026-01-16,17:16,Pengeluaran,Fashion,2,90000,171000,Cash,Tidak Ada Event,5,Berhasil,2026,1,S006,Hoodie,Fashion,90000,50000,426,85,aktif,2025-05-04,Thrift Hub,Fashion,Bandung,2025-05-01
T000084,U003,P022,2026-04-30,18:44,Pemasukan,Frozen Food,4,15000,57000,QRIS,Tidak Ada Event,5,Berhasil,2026,4,S008,Sosis Frozen,Frozen Food,15000,7000,984,197,aktif,2024-07-22,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000085,U004,P029,2026-05-09,11:36,Pemasukan,Bakery,4,12000,48000,QRIS,Tidak Ada Event,0,Berhasil,2026,5,S004,Kue Balok,Bakery,12000,6000,852,170,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000085,U004,P028,2026-05-09,11:36,Pemasukan,Bakery,3,15000,45000,QRIS,Tidak Ada Event,0,Berhasil,2026,5,S004,Dorayaki,Bakery,15000,7000,638,128,stok_menipis,2024-10-08,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000085,U004,P026,2026-05-09,11:36,Pemasukan,Bakery,2,18000,36000,QRIS,Tidak Ada Event,0,Berhasil,2026,5,S004,Croissant,Bakery,18000,9000,825,165,aktif,2024-10-11,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000085,U004,P030,2026-05-09,11:36,Pemasukan,Bakery,3,28000,84000,QRIS,Tidak Ada Event,0,Berhasil,2026,5,S004,Cheesecake,Bakery,28000,14000,666,133,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000086,U002,P007,2025-07-27,17:48,Pemasukan,Sembako,8,70000,560000,Transfer,Tidak Ada Event,0,Dibatalkan,2025,7,S002,Beras,Sembako,70000,60000,2907,581,aktif,2024-03-10,Warung Madura,Retail,Cimahi,2024-03-01
T000086,U002,P006,2025-07-27,17:48,Pemasukan,Sembako,6,18000,108000,Transfer,Tidak Ada Event,0,Dibatalkan,2025,7,S002,Minyak,Sembako,18000,14000,3534,707,aktif,2024-03-05,Warung Madura,Retail,Cimahi,2024-03-01
T000086,U002,P010,2025-07-27,17:48,Pemasukan,Sembako,2,12000,24000,Transfer,Tidak Ada Event,0,Dibatalkan,2025,7,S002,Kecap,Sembako,12000,8000,2513,503,aktif,2024-03-15,Warung Madura,Retail,Cimahi,2024-03-01
T000087,U003,P021,2026-08-19,18:11,Pemasukan,Frozen Food,2,18000,36000,QRIS,Tidak Ada Event,0,Berhasil,2026,8,S008,Nugget,Frozen Food,18000,9000,938,188,aktif,2024-07-29,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000087,U003,P024,2026-08-19,18:11,Pengeluaran,Frozen Food,4,22000,88000,QRIS,Tidak Ada Event,0,Berhasil,2026,8,S008,Dimsum Frozen,Frozen Food,22000,12000,914,183,aktif,2024-07-21,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000087,U003,P020,2026-08-19,18:11,Pemasukan,Makanan,3,15000,45000,QRIS,Tidak Ada Event,0,Berhasil,2026,8,S003,Ketoprak,Makanan,15000,8000,896,179,stok_menipis,2024-07-19,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000088,U003,P022,2026-10-16,13:29,Pemasukan,Frozen Food,5,15000,75000,QRIS,Tidak Ada Event,0,Berhasil,2026,10,S008,Sosis Frozen,Frozen Food,15000,7000,984,197,aktif,2024-07-22,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000089,U004,P028,2024-10-15,10:34,Pemasukan,Bakery,3,15000,45000,QRIS,Tidak Ada Event,0,Berhasil,2024,10,S004,Dorayaki,Bakery,15000,7000,638,128,stok_menipis,2024-10-08,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000089,U004,P029,2024-10-15,10:34,Pemasukan,Bakery,2,12000,24000,QRIS,Tidak Ada Event,0,Berhasil,2024,10,S004,Kue Balok,Bakery,12000,6000,852,170,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000090,U005,P034,2026-08-29,13:58,Pemasukan,Laundry,7,7000,49000,Cash,Tidak Ada Event,0,Berhasil,2026,8,S005,Cuci Kiloan,Laundry,7000,3000,4294,859,aktif,2025-02-11,CleanWash,Laundry,Bandung,2025-02-01
T000090,U005,P033,2026-08-29,13:58,Pengeluaran,Laundry,1,12000,12000,Cash,Tidak Ada Event,0,Berhasil,2026,8,S005,Pewangi,Laundry,12000,6000,2635,527,aktif,2025-02-06,CleanWash,Laundry,Bandung,2025-02-01
T000091,U003,P024,2025-12-01,13:06,Pemasukan,Frozen Food,5,22000,110000,QRIS,Tidak Ada Event,0,Berhasil,2025,12,S008,Dimsum Frozen,Frozen Food,22000,12000,914,183,aktif,2024-07-21,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000091,U003,P022,2025-12-01,13:06,Pemasukan,Frozen Food,2,15000,30000,QRIS,Tidak Ada Event,0,Berhasil,2025,12,S008,Sosis Frozen,Frozen Food,15000,7000,984,197,aktif,2024-07-22,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000092,U006,P039,2025-08-10,17:39,Pemasukan,Fashion,1,120000,120000,QRIS,Tidak Ada Event,0,Berhasil,2025,8,S006,Celana Cargo,Fashion,120000,70000,759,152,aktif,2025-05-08,Thrift Hub,Fashion,Bandung,2025-05-01
T000092,U006,P040,2025-08-10,17:39,Pengeluaran,Fashion,1,50000,50000,QRIS,Tidak Ada Event,0,Berhasil,2025,8,S006,Topi,Fashion,50000,25000,412,82,stok_menipis,2025-05-07,Thrift Hub,Fashion,Bandung,2025-05-01
T000093,U003,P023,2026-01-23,22:22,Pengeluaran,Frozen Food,5,18000,90000,QRIS,Tidak Ada Event,0,Berhasil,2026,1,S008,Kentang Frozen,Frozen Food,18000,10000,1073,215,aktif,2024-07-29,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000093,U003,P017,2026-01-23,22:22,Pemasukan,Makanan,1,20000,20000,QRIS,Tidak Ada Event,0,Berhasil,2026,1,S003,Nasi Goreng,Makanan,20000,10000,680,136,aktif,2024-07-22,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000093,U003,P019,2026-01-23,22:22,Pengeluaran,Makanan,2,28000,56000,QRIS,Tidak Ada Event,0,Berhasil,2026,1,S003,Soto Betawi,Makanan,28000,15000,671,134,aktif,2024-07-27,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000093,U003,P021,2026-01-23,22:22,Pemasukan,Frozen Food,5,18000,90000,QRIS,Tidak Ada Event,0,Berhasil,2026,1,S008,Nugget,Frozen Food,18000,9000,938,188,aktif,2024-07-29,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000094,U005,P035,2025-09-01,17:13,Pengeluaran,Laundry,3,25000,75000,QRIS,Tidak Ada Event,0,Berhasil,2025,9,S005,Dry Cleaning,Laundry,25000,12000,3842,768,aktif,2025-02-05,CleanWash,Laundry,Bandung,2025-02-01
T000094,U005,P031,2025-09-01,17:13,Pemasukan,Laundry,5,12000,60000,QRIS,Tidak Ada Event,0,Berhasil,2025,9,S005,Deterjen,Laundry,12000,7000,2614,523,aktif,2025-02-14,CleanWash,Laundry,Bandung,2025-02-01
T000094,U005,P032,2025-09-01,17:13,Pemasukan,Laundry,2,15000,30000,QRIS,Tidak Ada Event,0,Berhasil,2025,9,S005,Pemutih,Laundry,15000,8000,4148,830,aktif,2025-02-02,CleanWash,Laundry,Bandung,2025-02-01
T000095,U001,P001,2024-10-05,18:22,Pemasukan,Minuman,2,15000,30000,QRIS,Tidak Ada Event,0,Berhasil,2024,10,S001,Americano,Minuman,15000,7000,757,151,aktif,2024-01-21,Warkop GenZ,Kafe,Bandung,2024-01-10
T000096,U005,P031,2025-05-28,19:04,Pengeluaran,Laundry,4,12000,48000,Cash,Tidak Ada Event,0,Berhasil,2025,5,S005,Deterjen,Laundry,12000,7000,2614,523,aktif,2025-02-14,CleanWash,Laundry,Bandung,2025-02-01
T000096,U005,P034,2025-05-28,19:04,Pemasukan,Laundry,1,7000,7000,Cash,Tidak Ada Event,0,Berhasil,2025,5,S005,Cuci Kiloan,Laundry,7000,3000,4294,859,aktif,2025-02-11,CleanWash,Laundry,Bandung,2025-02-01
T000097,U006,P039,2026-10-16,14:29,Pemasukan,Fashion,1,120000,120000,Cash,Tidak Ada Event,0,Berhasil,2026,10,S006,Celana Cargo,Fashion,120000,70000,759,152,aktif,2025-05-08,Thrift Hub,Fashion,Bandung,2025-05-01
T000097,U006,P040,2026-10-16,14:29,Pemasukan,Fashion,2,50000,100000,Cash,Tidak Ada Event,0,Berhasil,2026,10,S006,Topi,Fashion,50000,25000,412,82,stok_menipis,2025-05-07,Thrift Hub,Fashion,Bandung,2025-05-01
T000098,U001,P005,2025-10-30,22:09,Pengeluaran,Minuman,4,5000,20000,QRIS,Tidak Ada Event,0,Berhasil,2025,10,S007,Air Mineral,Minuman,5000,2500,715,143,aktif,2024-01-11,Warkop GenZ,Kafe,Bandung,2024-01-10
T000098,U001,P003,2025-10-30,22:09,Pemasukan,Minuman,3,18000,54000,QRIS,Tidak Ada Event,0,Berhasil,2025,10,S001,Kopi Susu,Minuman,18000,9000,752,150,aktif,2024-01-22,Warkop GenZ,Kafe,Bandung,2024-01-10
T000099,U005,P035,2026-04-17,09:50,Pemasukan,Laundry,7,25000,166250,Cash,Tidak Ada Event,5,Berhasil,2026,4,S005,Dry Cleaning,Laundry,25000,12000,3842,768,aktif,2025-02-05,CleanWash,Laundry,Bandung,2025-02-01
T000099,U005,P032,2026-04-17,09:50,Pemasukan,Laundry,4,15000,57000,Cash,Tidak Ada Event,5,Berhasil,2026,4,S005,Pemutih,Laundry,15000,8000,4148,830,aktif,2025-02-02,CleanWash,Laundry,Bandung,2025-02-01
T000100,U004,P028,2025-11-13,12:46,Pemasukan,Bakery,4,15000,60000,QRIS,Tidak Ada Event,0,Berhasil,2025,11,S004,Dorayaki,Bakery,15000,7000,638,128,stok_menipis,2024-10-08,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000100,U004,P027,2025-11-13,12:46,Pemasukan,Bakery,1,22000,22000,QRIS,Tidak Ada Event,0,Berhasil,2025,11,S004,Cinnamon Roll,Bakery,22000,12000,625,125,aktif,2024-10-13,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000101,U001,P001,2026-02-11,19:35,Pemasukan,Minuman,3,15000,38250,QRIS,Tidak Ada Event,15,Berhasil,2026,2,S001,Americano,Minuman,15000,7000,757,151,aktif,2024-01-21,Warkop GenZ,Kafe,Bandung,2024-01-10
T000101,U001,P004,2026-02-11,19:35,Pemasukan,Minuman,4,10000,34000,QRIS,Tidak Ada Event,15,Berhasil,2026,2,S007,Coca-cola,Minuman,10000,5000,744,149,aktif,2024-01-19,Warkop GenZ,Kafe,Bandung,2024-01-10
T000102,U006,P037,2025-06-22,14:38,Pemasukan,Fashion,1,90000,90000,QRIS,Tidak Ada Event,0,Berhasil,2025,6,S006,Hoodie,Fashion,90000,50000,426,85,aktif,2025-05-04,Thrift Hub,Fashion,Bandung,2025-05-01
T000102,U006,P039,2025-06-22,14:38,Pemasukan,Fashion,2,120000,240000,QRIS,Tidak Ada Event,0,Berhasil,2025,6,S006,Celana Cargo,Fashion,120000,70000,759,152,aktif,2025-05-08,Thrift Hub,Fashion,Bandung,2025-05-01
T000103,U003,P025,2024-11-09,16:36,Pemasukan,Frozen Food,3,25000,71250,QRIS,Tidak Ada Event,5,Berhasil,2024,11,S008,Bakso Frozen,Frozen Food,25000,13000,1399,280,aktif,2024-07-27,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000103,U003,P024,2024-11-09,16:36,Pemasukan,Frozen Food,3,22000,62700,QRIS,Tidak Ada Event,5,Berhasil,2024,11,S008,Dimsum Frozen,Frozen Food,22000,12000,914,183,aktif,2024-07-21,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000103,U003,P016,2024-11-09,16:36,Pengeluaran,Makanan,3,35000,99750,QRIS,Tidak Ada Event,5,Berhasil,2024,11,S003,Steak Ayam,Makanan,35000,18000,1070,214,aktif,2024-07-16,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000103,U003,P020,2024-11-09,16:36,Pemasukan,Makanan,3,15000,42750,QRIS,Tidak Ada Event,5,Berhasil,2024,11,S003,Ketoprak,Makanan,15000,8000,896,179,stok_menipis,2024-07-19,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000104,U002,P014,2026-05-30,08:09,Pemasukan,Snack,2,14000,23800,Transfer,Tidak Ada Event,15,Berhasil,2026,5,S004,Cookies,Snack,14000,7000,1299,260,aktif,2024-03-08,Warung Madura,Retail,Cimahi,2024-03-01
T000105,U004,P030,2025-09-15,08:23,Pemasukan,Bakery,2,28000,56000,QRIS,Tidak Ada Event,0,Berhasil,2025,9,S004,Cheesecake,Bakery,28000,14000,666,133,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000105,U004,P026,2025-09-15,08:23,Pemasukan,Bakery,1,18000,18000,QRIS,Tidak Ada Event,0,Berhasil,2025,9,S004,Croissant,Bakery,18000,9000,825,165,aktif,2024-10-11,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000105,U004,P029,2025-09-15,08:23,Pemasukan,Bakery,3,12000,36000,QRIS,Tidak Ada Event,0,Berhasil,2025,9,S004,Kue Balok,Bakery,12000,6000,852,170,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000106,U004,P028,2026-02-10,15:28,Pemasukan,Bakery,1,15000,15000,QRIS,Tidak Ada Event,0,Berhasil,2026,2,S004,Dorayaki,Bakery,15000,7000,638,128,stok_menipis,2024-10-08,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000106,U004,P029,2026-02-10,15:28,Pemasukan,Bakery,4,12000,48000,QRIS,Tidak Ada Event,0,Berhasil,2026,2,S004,Kue Balok,Bakery,12000,6000,852,170,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000107,U003,P019,2024-08-30,15:25,Pemasukan,Makanan,2,28000,56000,Cash,Tidak Ada Event,0,Berhasil,2024,8,S003,Soto Betawi,Makanan,28000,15000,671,134,aktif,2024-07-27,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000108,U003,P024,2025-06-15,13:00,Pemasukan,Frozen Food,2,22000,44000,Cash,Tidak Ada Event,0,Berhasil,2025,6,S008,Dimsum Frozen,Frozen Food,22000,12000,914,183,aktif,2024-07-21,Dapur Nusantara,Kuliner,Garut,2024-07-15
T000109,U006,P036,2026-04-28,11:25,Pemasukan,Fashion,2,150000,300000,Transfer,Tidak Ada Event,0,Berhasil,2026,4,S006,Jaket Kulit,Fashion,150000,90000,534,107,aktif,2025-05-12,Thrift Hub,Fashion,Bandung,2025-05-01
T000109,U006,P038,2026-04-28,11:25,Pemasukan,Fashion,2,75000,150000,Transfer,Tidak Ada Event,0,Berhasil,2026,4,S006,Kaos Polo,Fashion,75000,40000,434,87,aktif,2025-05-10,Thrift Hub,Fashion,Bandung,2025-05-01
T000110,U004,P026,2024-10-22,11:10,Pemasukan,Bakery,2,18000,34200,Cash,Tidak Ada Event,5,Berhasil,2024,10,S004,Croissant,Bakery,18000,9000,825,165,aktif,2024-10-11,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000110,U004,P029,2024-10-22,11:10,Pemasukan,Bakery,4,12000,45600,Cash,Tidak Ada Event,5,Berhasil,2024,10,S004,Kue Balok,Bakery,12000,6000,852,170,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000110,U004,P030,2024-10-22,11:10,Pemasukan,Bakery,4,28000,106400,Cash,Tidak Ada Event,5,Berhasil,2024,10,S004,Cheesecake,Bakery,28000,14000,666,133,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T000111,U006,P040,2026-04-13,13:21,Pemasukan,Fashion,2,50000,100000,Transfer,Tidak Ada Event,0,Berhasil,2026,4,S006,Topi,Fashion,50000,25000,412,82,stok_menipis,2025-05-07,Thrift Hub,Fashion,Bandung,2025-05-01
T000111,U006,P037,2026-04-13,13:21,Pemasukan,Fashion,1,90000,90000,Transfer,Tidak Ada Event,0,Berhasil,2026,4,S006,Hoodie,Fashion,90000,50000,426,85,aktif,2025-05-04,Thrift Hub,Fashion,Bandung,2025-05-01
T000112,U002,P008,2025-08-07,10:11,Pemasukan,Sembako,8,16000,128000,Cash,Tidak Ada Event,0,Berhasil,2025,8,S002,Gula,Sembako,16000,12000,3616,723,aktif,2024-03-13,Warung Madura,Retail,Cimahi,2024-03-01
